      5000      0.00000000000     10.00000000000    500.00000000000
 -0.546299246872E+00 -0.762895061900E+00 -0.925253166538E+00 -0.105953959774E+01
 -0.117588954962E+01 -0.127950096677E+01 -0.137346166669E+01 -0.145978353332E+01
 -0.153986402600E+01 -0.161472062637E+01 -0.168512145090E+01 -0.175166324966E+01
 -0.181482058666E+01 -0.187497823657E+01 -0.193245330891E+01 -0.198751082066E+01
 -0.204037494329E+01 -0.209123730787E+01 -0.214026325740E+01 -0.218759663455E+01
 -0.223336350334E+01 -0.227767508141E+01 -0.232063007830E+01 -0.236231658051E+01
 -0.240281358631E+01 -0.244219226670E+01 -0.248051700997E+01 -0.251784629355E+01
 -0.255423341693E+01 -0.258972712162E+01 -0.262437211892E+01 -0.265820954154E+01
 -0.269127733220E+01 -0.272361057964E+01 -0.275524181035E+01 -0.278620124316E+01
 -0.281651701211E+01 -0.284621536243E+01 -0.287532082347E+01 -0.290385636170E+01
 -0.293184351675E+01 -0.295930252242E+01 -0.298625241499E+01 -0.301271113009E+01
 -0.303869558979E+01 -0.306422178106E+01 -0.308930482652E+01 -0.311395904847E+01
 -0.313819802700E+01 -0.316203465274E+01 -0.318548117484E+01 -0.320854924486E+01
 -0.323124995678E+01 -0.325359388363E+01 -0.327559111115E+01 -0.329725126863E+01
 -0.331858355734E+01 -0.333959677670E+01 -0.336029934840E+01 -0.338069933876E+01
 -0.340080447936E+01 -0.342062218614E+01 -0.344015957720E+01 -0.345942348925E+01
 -0.347842049297E+01 -0.349715690725E+01 -0.351563881249E+01 -0.353387206305E+01
 -0.355186229884E+01 -0.356961495611E+01 -0.358713527765E+01 -0.360442832227E+01
 -0.362149897374E+01 -0.363835194909E+01 -0.365499180657E+01 -0.367142295294E+01
 -0.368764965048E+01 -0.370367602352E+01 -0.371950606462E+01 -0.373514364037E+01
 -0.375059249691E+01 -0.376585626509E+01 -0.378093846540E+01 -0.379584251262E+01
 -0.381057172017E+01 -0.382512930431E+01 -0.383951838806E+01 -0.385374200497E+01
 -0.386780310261E+01 -0.388170454603E+01 -0.389544912088E+01 -0.390903953648E+01
 -0.392247842875E+01 -0.393576836292E+01 -0.394891183618E+01 -0.396191128016E+01
 -0.397476906336E+01 -0.398748749335E+01 -0.400006881901E+01 -0.401251523256E+01
 -0.402482887155E+01 -0.403701182075E+01 -0.404906611394E+01 -0.406099373569E+01
 -0.407279662293E+01 -0.408447666662E+01 -0.409603571320E+01 -0.410747556609E+01
 -0.411879798703E+01 -0.413000469748E+01 -0.414109737982E+01 -0.415207767866E+01
 -0.416294720197E+01 -0.417370752221E+01 -0.418436017744E+01 -0.419490667235E+01
 -0.420534847929E+01 -0.421568703919E+01 -0.422592376253E+01 -0.423606003021E+01
 -0.424609719443E+01 -0.425603657950E+01 -0.426587948266E+01 -0.427562717481E+01
 -0.428528090131E+01 -0.429484188265E+01 -0.430431131513E+01 -0.431369037158E+01
 -0.432298020195E+01 -0.433218193394E+01 -0.434129667362E+01 -0.435032550598E+01
 -0.435926949551E+01 -0.436812968672E+01 -0.437690710466E+01 -0.438560275545E+01
 -0.439421762675E+01 -0.440275268821E+01 -0.441120889195E+01 -0.441958717302E+01
 -0.442788844976E+01 -0.443611362430E+01 -0.444426358289E+01 -0.445233919631E+01
 -0.446034132026E+01 -0.446827079570E+01 -0.447612844924E+01 -0.448391509342E+01
 -0.449163152709E+01 -0.449927853574E+01 -0.450685689177E+01 -0.451436735481E+01
 -0.452181067202E+01 -0.452918757838E+01 -0.453649879695E+01 -0.454374503915E+01
 -0.455092700501E+01 -0.455804538344E+01 -0.456510085245E+01 -0.457209407943E+01
 -0.457902572134E+01 -0.458589642497E+01 -0.459270682712E+01 -0.459945755486E+01
 -0.460614922570E+01 -0.461278244783E+01 -0.461935782026E+01 -0.462587593309E+01
 -0.463233736760E+01 -0.463874269653E+01 -0.464509248418E+01 -0.465138728664E+01
 -0.465762765188E+01 -0.466381412002E+01 -0.466994722340E+01 -0.467602748677E+01
 -0.468205542742E+01 -0.468803155539E+01 -0.469395637351E+01 -0.469983037765E+01
 -0.470565405676E+01 -0.471142789306E+01 -0.471715236217E+01 -0.472282793320E+01
 -0.472845506891E+01 -0.473403422580E+01 -0.473956585426E+01 -0.474505039865E+01
 -0.475048829744E+01 -0.475587998330E+01 -0.476122588323E+01 -0.476652641863E+01
 -0.477178200542E+01 -0.477699305416E+01 -0.478215997010E+01 -0.478728315331E+01
 -0.479236299878E+01 -0.479739989648E+01 -0.480239423145E+01 -0.480734638392E+01
 -0.481225672937E+01 -0.481712563859E+01 -0.482195347783E+01 -0.482674060880E+01
 -0.483148738880E+01 -0.483619417077E+01 -0.484086130337E+01 -0.484548913106E+01
 -0.485007799417E+01 -0.485462822896E+01 -0.485914016767E+01 -0.486361413864E+01
 -0.486805046633E+01 -0.487244947139E+01 -0.487681147075E+01 -0.488113677762E+01
 -0.488542570163E+01 -0.488967854882E+01 -0.489389562173E+01 -0.489807721947E+01
 -0.490222363772E+01 -0.490633516885E+01 -0.491041210192E+01 -0.491445472277E+01
 -0.491846331405E+01 -0.492243815525E+01 -0.492637952280E+01 -0.493028769008E+01
 -0.493416292747E+01 -0.493800550241E+01 -0.494181567943E+01 -0.494559372020E+01
 -0.494933988359E+01 -0.495305442565E+01 -0.495673759976E+01 -0.496038965656E+01
 -0.496401084405E+01 -0.496760140763E+01 -0.497116159011E+01 -0.497469163176E+01
 -0.497819177038E+01 -0.498166224126E+01 -0.498510327729E+01 -0.498851510896E+01
 -0.499189796442E+01 -0.499525206945E+01 -0.499857764759E+01 -0.500187492007E+01
 -0.500514410593E+01 -0.500838542200E+01 -0.501159908294E+01 -0.501478530128E+01
 -0.501794428743E+01 -0.502107624974E+01 -0.502418139451E+01 -0.502725992601E+01
 -0.503031204651E+01 -0.503333795635E+01 -0.503633785389E+01 -0.503931193559E+01
 -0.504226039604E+01 -0.504518342795E+01 -0.504808122218E+01 -0.505095396782E+01
 -0.505380185213E+01 -0.505662506062E+01 -0.505942377707E+01 -0.506219818352E+01
 -0.506494846032E+01 -0.506767478616E+01 -0.507037733806E+01 -0.507305629141E+01
 -0.507571181999E+01 -0.507834409600E+01 -0.508095329007E+01 -0.508353957126E+01
 -0.508610310712E+01 -0.508864406369E+01 -0.509116260549E+01 -0.509365889562E+01
 -0.509613309566E+01 -0.509858536581E+01 -0.510101586482E+01 -0.510342475005E+01
 -0.510581217746E+01 -0.510817830168E+01 -0.511052327594E+01 -0.511284725218E+01
 -0.511515038100E+01 -0.511743281169E+01 -0.511969469229E+01 -0.512193616952E+01
 -0.512415738889E+01 -0.512635849465E+01 -0.512853962981E+01 -0.513070093619E+01
 -0.513284255442E+01 -0.513496462391E+01 -0.513706728295E+01 -0.513915066863E+01
 -0.514121491694E+01 -0.514326016270E+01 -0.514528653964E+01 -0.514729418039E+01
 -0.514928321648E+01 -0.515125377837E+01 -0.515320599543E+01 -0.515513999603E+01
 -0.515705590744E+01 -0.515895385594E+01 -0.516083396678E+01 -0.516269636420E+01
 -0.516454117145E+01 -0.516636851080E+01 -0.516817850355E+01 -0.516997127002E+01
 -0.517174692959E+01 -0.517350560070E+01 -0.517524740086E+01 -0.517697244667E+01
 -0.517868085379E+01 -0.518037273702E+01 -0.518204821022E+01 -0.518370738642E+01
 -0.518535037775E+01 -0.518697729549E+01 -0.518858825005E+01 -0.519018335100E+01
 -0.519176270711E+01 -0.519332642628E+01 -0.519487461561E+01 -0.519640738139E+01
 -0.519792482913E+01 -0.519942706351E+01 -0.520091418846E+01 -0.520238630712E+01
 -0.520384352186E+01 -0.520528593431E+01 -0.520671364533E+01 -0.520812675504E+01
 -0.520952536283E+01 -0.521090956736E+01 -0.521227946657E+01 -0.521363515767E+01
 -0.521497673720E+01 -0.521630430098E+01 -0.521761794412E+01 -0.521891776107E+01
 -0.522020384560E+01 -0.522147629081E+01 -0.522273518912E+01 -0.522398063230E+01
 -0.522521271148E+01 -0.522643151713E+01 -0.522763713908E+01 -0.522882966655E+01
 -0.523000918812E+01 -0.523117579173E+01 -0.523232956474E+01 -0.523347059388E+01
 -0.523459896529E+01 -0.523571476451E+01 -0.523681807649E+01 -0.523790898559E+01
 -0.523898757560E+01 -0.524005392973E+01 -0.524110813062E+01 -0.524215026036E+01
 -0.524318040047E+01 -0.524419863191E+01 -0.524520503513E+01 -0.524619968999E+01
 -0.524718267585E+01 -0.524815407153E+01 -0.524911395531E+01 -0.525006240496E+01
 -0.525099949773E+01 -0.525192531036E+01 -0.525283991908E+01 -0.525374339963E+01
 -0.525463582723E+01 -0.525551727662E+01 -0.525638782206E+01 -0.525724753730E+01
 -0.525809649563E+01 -0.525893476986E+01 -0.525976243233E+01 -0.526057955491E+01
 -0.526138620901E+01 -0.526218246558E+01 -0.526296839512E+01 -0.526374406766E+01
 -0.526450955281E+01 -0.526526491973E+01 -0.526601023712E+01 -0.526674557328E+01
 -0.526747099605E+01 -0.526818657287E+01 -0.526889237073E+01 -0.526958845621E+01
 -0.527027489548E+01 -0.527095175430E+01 -0.527161909801E+01 -0.527227699155E+01
 -0.527292549945E+01 -0.527356468587E+01 -0.527419461455E+01 -0.527481534883E+01
 -0.527542695169E+01 -0.527602948571E+01 -0.527662301309E+01 -0.527720759565E+01
 -0.527778329484E+01 -0.527835017173E+01 -0.527890828704E+01 -0.527945770110E+01
 -0.527999847389E+01 -0.528053066503E+01 -0.528105433379E+01 -0.528156953908E+01
 -0.528207633945E+01 -0.528257479313E+01 -0.528306495796E+01 -0.528354689149E+01
 -0.528402065090E+01 -0.528448629303E+01 -0.528494387441E+01 -0.528539345122E+01
 -0.528583507932E+01 -0.528626881425E+01 -0.528669471121E+01 -0.528711282509E+01
 -0.528752321047E+01 -0.528792592161E+01 -0.528832101244E+01 -0.528870853661E+01
 -0.528908854745E+01 -0.528946109797E+01 -0.528982624090E+01 -0.529018402866E+01
 -0.529053451337E+01 -0.529087774687E+01 -0.529121378068E+01 -0.529154266605E+01
 -0.529186445393E+01 -0.529217919500E+01 -0.529248693965E+01 -0.529278773796E+01
 -0.529308163978E+01 -0.529336869465E+01 -0.529364895183E+01 -0.529392246034E+01
 -0.529418926889E+01 -0.529444942596E+01 -0.529470297972E+01 -0.529494997811E+01
 -0.529519046880E+01 -0.529542449919E+01 -0.529565211643E+01 -0.529587336741E+01
 -0.529608829876E+01 -0.529629695686E+01 -0.529649938785E+01 -0.529669563761E+01
 -0.529688575177E+01 -0.529706977573E+01 -0.529724775463E+01 -0.529741973338E+01
 -0.529758575665E+01 -0.529774586885E+01 -0.529790011419E+01 -0.529804853662E+01
 -0.529819117986E+01 -0.529832808741E+01 -0.529845930253E+01 -0.529858486826E+01
 -0.529870482741E+01 -0.529881922257E+01 -0.529892809609E+01 -0.529903149013E+01
 -0.529912944660E+01 -0.529922200721E+01 -0.529930921345E+01 -0.529939110660E+01
 -0.529946772771E+01 -0.529953911765E+01 -0.529960531703E+01 -0.529966636631E+01
 -0.529972230570E+01 -0.529977317522E+01 -0.529981901469E+01 -0.529985986372E+01
 -0.529989576172E+01 -0.529992674790E+01 -0.529995286128E+01 -0.529997414067E+01
 -0.529999062469E+01 -0.530000235177E+01 -0.530000936014E+01 -0.530001168784E+01
 -0.530000937273E+01 -0.530000245247E+01 -0.529999096453E+01 -0.529997494621E+01
 -0.529995443461E+01 -0.529992946665E+01 -0.529990007906E+01 -0.529986630842E+01
 -0.529982819108E+01 -0.529978576327E+01 -0.529973906098E+01 -0.529968812008E+01
 -0.529963297624E+01 -0.529957366494E+01 -0.529951022152E+01 -0.529944268112E+01
 -0.529937107874E+01 -0.529929544918E+01 -0.529921582708E+01 -0.529913224694E+01
 -0.529904474306E+01 -0.529895334960E+01 -0.529885810053E+01 -0.529875902967E+01
 -0.529865617070E+01 -0.529854955712E+01 -0.529843922226E+01 -0.529832519930E+01
 -0.529820752129E+01 -0.529808622108E+01 -0.529796133140E+01 -0.529783288480E+01
 -0.529770091370E+01 -0.529756545035E+01 -0.529742652686E+01 -0.529728417519E+01
 -0.529713842713E+01 -0.529698931437E+01 -0.529683686839E+01 -0.529668112058E+01
 -0.529652210215E+01 -0.529635984418E+01 -0.529619437760E+01 -0.529602573321E+01
 -0.529585394165E+01 -0.529567903344E+01 -0.529550103893E+01 -0.529531998838E+01
 -0.529513591185E+01 -0.529494883933E+01 -0.529475880061E+01 -0.529456582540E+01
 -0.529436994323E+01 -0.529417118353E+01 -0.529396957558E+01 -0.529376514853E+01
 -0.529355793140E+01 -0.529334795309E+01 -0.529313524236E+01 -0.529291982783E+01
 -0.529270173802E+01 -0.529248100130E+01 -0.529225764593E+01 -0.529203170003E+01
 -0.529180319161E+01 -0.529157214854E+01 -0.529133859858E+01 -0.529110256935E+01
 -0.529086408839E+01 -0.529062318306E+01 -0.529037988065E+01 -0.529013420830E+01
 -0.528988619305E+01 -0.528963586181E+01 -0.528938324139E+01 -0.528912835845E+01
 -0.528887123957E+01 -0.528861191119E+01 -0.528835039966E+01 -0.528808673119E+01
 -0.528782093189E+01 -0.528755302777E+01 -0.528728304470E+01 -0.528701100846E+01
 -0.528673694471E+01 -0.528646087901E+01 -0.528618283681E+01 -0.528590284344E+01
 -0.528562092412E+01 -0.528533710399E+01 -0.528505140806E+01 -0.528476386124E+01
 -0.528447448833E+01 -0.528418331403E+01 -0.528389036295E+01 -0.528359565957E+01
 -0.528329922829E+01 -0.528300109339E+01 -0.528270127906E+01 -0.528239980938E+01
 -0.528209670835E+01 -0.528179199985E+01 -0.528148570766E+01 -0.528117785548E+01
 -0.528086846689E+01 -0.528055756539E+01 -0.528024517437E+01 -0.527993131714E+01
 -0.527961601689E+01 -0.527929929673E+01 -0.527898117969E+01 -0.527866168868E+01
 -0.527834084652E+01 -0.527801867595E+01 -0.527769519961E+01 -0.527737044004E+01
 -0.527704441972E+01 -0.527671716099E+01 -0.527638868615E+01 -0.527605901737E+01
 -0.527572817674E+01 -0.527539618629E+01 -0.527506306792E+01 -0.527472884347E+01
 -0.527439353469E+01 -0.527405716322E+01 -0.527371975064E+01 -0.527338131844E+01
 -0.527304188801E+01 -0.527270148066E+01 -0.527236011764E+01 -0.527201782007E+01
 -0.527167460903E+01 -0.527133050549E+01 -0.527098553034E+01 -0.527063970441E+01
 -0.527029304842E+01 -0.526994558303E+01 -0.526959732880E+01 -0.526924830622E+01
 -0.526889853570E+01 -0.526854803758E+01 -0.526819683210E+01 -0.526784493943E+01
 -0.526749237966E+01 -0.526713917282E+01 -0.526678533885E+01 -0.526643089759E+01
 -0.526607586884E+01 -0.526572027231E+01 -0.526536412762E+01 -0.526500745434E+01
 -0.526465027195E+01 -0.526429259985E+01 -0.526393445738E+01 -0.526357586380E+01
 -0.526321683830E+01 -0.526285739998E+01 -0.526249756789E+01 -0.526213736101E+01
 -0.526177679822E+01 -0.526141589834E+01 -0.526105468015E+01 -0.526069316231E+01
 -0.526033136344E+01 -0.525996930209E+01 -0.525960699673E+01 -0.525924446577E+01
 -0.525888172753E+01 -0.525851880029E+01 -0.525815570224E+01 -0.525779245153E+01
 -0.525742906620E+01 -0.525706556427E+01 -0.525670196365E+01 -0.525633828221E+01
 -0.525597453775E+01 -0.525561074801E+01 -0.525524693064E+01 -0.525488310049E+01
 -0.525451927212E+01 -0.525415544314E+01 -0.525379161310E+01 -0.525342778159E+01
 -0.525306394816E+01 -0.525270011240E+01 -0.525233627385E+01 -0.525197243211E+01
 -0.525160858672E+01 -0.525124473727E+01 -0.525088088331E+01 -0.525051702443E+01
 -0.525015316018E+01 -0.524978929013E+01 -0.524942541387E+01 -0.524906153094E+01
 -0.524869764092E+01 -0.524833374339E+01 -0.524796983790E+01 -0.524760592402E+01
 -0.524724200134E+01 -0.524687806940E+01 -0.524651412779E+01 -0.524615017607E+01
 -0.524578621381E+01 -0.524542224057E+01 -0.524505825593E+01 -0.524469425946E+01
 -0.524433025071E+01 -0.524396622927E+01 -0.524360219470E+01 -0.524323814657E+01
 -0.524287408445E+01 -0.524251000790E+01 -0.524214591649E+01 -0.524178180980E+01
 -0.524141768739E+01 -0.524105354883E+01 -0.524068939368E+01 -0.524032522153E+01
 -0.523996103193E+01 -0.523959682445E+01 -0.523923259866E+01 -0.523886835414E+01
 -0.523850409044E+01 -0.523813980714E+01 -0.523777550381E+01 -0.523741118001E+01
 -0.523704683532E+01 -0.523668246930E+01 -0.523631808151E+01 -0.523595367154E+01
 -0.523558923894E+01 -0.523522478329E+01 -0.523486030416E+01 -0.523449580110E+01
 -0.523413127370E+01 -0.523376672152E+01 -0.523340214412E+01 -0.523303754109E+01
 -0.523267291198E+01 -0.523230825636E+01 -0.523194357380E+01 -0.523157886388E+01
 -0.523121412615E+01 -0.523084936019E+01 -0.523048456557E+01 -0.523011974186E+01
 -0.522975488861E+01 -0.522939000541E+01 -0.522902509182E+01 -0.522866014741E+01
 -0.522829517175E+01 -0.522793016440E+01 -0.522756512494E+01 -0.522720005293E+01
 -0.522683494794E+01 -0.522646980954E+01 -0.522610463730E+01 -0.522573943079E+01
 -0.522537418957E+01 -0.522500891321E+01 -0.522464360129E+01 -0.522427825337E+01
 -0.522391286902E+01 -0.522354744781E+01 -0.522318198930E+01 -0.522281649307E+01
 -0.522245095869E+01 -0.522208538571E+01 -0.522171977372E+01 -0.522135412227E+01
 -0.522098843095E+01 -0.522062269930E+01 -0.522025692692E+01 -0.521989111335E+01
 -0.521952525818E+01 -0.521915936097E+01 -0.521879342129E+01 -0.521842743870E+01
 -0.521806141278E+01 -0.521769534310E+01 -0.521732922922E+01 -0.521696307071E+01
 -0.521659686713E+01 -0.521623061807E+01 -0.521586432309E+01 -0.521549798174E+01
 -0.521513159362E+01 -0.521476515827E+01 -0.521439867528E+01 -0.521403214420E+01
 -0.521366556462E+01 -0.521329893609E+01 -0.521293225818E+01 -0.521256553047E+01
 -0.521219875252E+01 -0.521183192390E+01 -0.521146504418E+01 -0.521109811293E+01
 -0.521073112971E+01 -0.521036409410E+01 -0.520999700566E+01 -0.520962986396E+01
