   5.4604375000000003        29.816377691406252        1.0000000000000000E-004   167.69363539437106             5001
   7021339.7222603327       -1104346816.5310428       -89789242610.201324        15057084512611.830        1.0000000000000000E-004
   435837.45239832299       -568910618.25768065        177854909919.83209       -14768051904583.195        6.0632555382812512E-003
   236220.93203608308       -23196300.027545795        2942112400.5318847       -204340916155.41321        1.2026511076562501E-002
   159186.52318453102       -9906508.2239453606        790612168.60863316       -47888936867.783852        1.7989766614843753E-002
   118070.85197314122       -5586115.0765501801        323429537.80394137       -17434319982.822678        2.3953022153125003E-002
   92563.659849102507       -3588644.1574009024        162743162.18878436       -7922557480.3942728        2.9916277691406253E-002
   75270.847680058054       -2492874.3648951184        92881919.715330541       -4129829237.2474427        3.5879533229687510E-002
   62832.366123702166       -1825692.4652718625        57734787.757164262       -2365708142.7443018        4.1842788767968757E-002
   53496.706270596485       -1389494.5810183925        38180227.839896902       -1452241044.4249890        4.7806044306250010E-002
   46260.543612362737       -1089064.5604749597        26466191.104241207       -940112683.50466359        5.3769299844531264E-002
   40507.965727000206       -873707.63518677582        19039312.164665576       -634785037.99799788        5.9732555382812511E-002
   35840.259823630426       -714354.72900099203        14113791.828528516       -443591664.62026787        6.5695810921093764E-002
   31988.206138975071       -593349.34762805339        10725335.632697698       -318960791.38708484        7.1659066459375018E-002
   28763.672256873313       -499460.64928140712        8322309.2068915535       -234949345.48199546        7.7622321997656271E-002
   26031.383173013270       -425269.22616900952        6573803.3245890541       -176685383.05224255        8.3585577535937511E-002
   23691.694120447457       -365715.70549642685        5273261.0322078522       -135278101.11095232        8.9548833074218764E-002
   21669.670760537265       -317255.73628930509        4287310.1164002251       -105218508.82971418        9.5512088612500018E-002
   19907.940067490068       -277347.92672613054        3527285.5923287235       -82985742.229001567       0.10147534415078127     
   18361.877640376424       -244132.73873928824        2932727.5719651226       -66267888.570350371       0.10743859968906252     
   16996.288254764408       -216225.07204494870        2461478.1395486989       -53510246.641256705       0.11340185522734376     
   15783.066923601818       -192576.76574008280        2083553.5059732893       -43644937.573167391       0.11936511076562502     
   14699.519325076728       -172383.33826217355        1777248.2355564313       -35924430.809675999       0.12532836630390626     
   13727.135130403185       -155019.43067373804        1526598.1458063202       -29816436.857230492       0.13129162184218751     
   12850.678368063978       -139993.29572815893        1319691.9959543797       -24936029.260336563       0.13725487738046876     
   12057.503538256808       -126914.18128841052        1147525.9348855375       -21000905.848509680       0.14321813291875002     
   11337.034979154889       -115468.60339914165        1003212.3986889465       -17801350.175595839       0.14918138845703127     
   10680.365960821742       -105402.84989968572        881424.94526255282       -15179719.540697087       0.15514464399531253     
   10079.946722325032       -96509.916979744332        778002.89787317498       -13016219.974740466       0.16110789953359375     
   9529.3393669646939       -88619.643415818791        689665.97330117808       -11218899.928444432       0.16707115507187500     
   9023.0235635252502       -81591.180812361141        613805.72205481585       -9716518.5434560180       0.17303441061015626     
   8556.2412452562548       -75307.190411770338        548331.34378853021       -8453400.5702523999       0.17899766614843751     
   8124.8715229344698       -69669.329904720988        491554.47975398612       -7385682.4042601855       0.18496092168671877     
   7725.3292104509128       -64594.713787042361        442102.27122870338       -6478544.1826351983       0.19092417722500002     
   7354.4819534659246       -60013.115342836296        398851.13927210914       -5704148.8125474509       0.19688743276328127     
   7009.5821255755527       -55864.738537029640        360875.90910619975       -5040093.2236355748       0.20285068830156253     
   6688.2105305147725       -52098.431454240359        327410.40542937903       -4468234.4754013885       0.20881394383984378     
   6388.2296057650228       -48670.244465739270        297816.69913341157       -3973792.7572387084       0.21477719937812503     
   6107.7443207951283       -45542.259482704707        271560.93350260373       -3544660.7257846710       0.22074045491640629     
   5845.0693435928615       -42681.633837825764        248194.19351648504       -3170867.8759820773       0.22670371045468751     
   5598.7013420625144       -40059.815187814536        227337.26933285114       -2844162.3124658139       0.23266696599296877     
   5367.2955140303447       -37651.893517255361        208668.44784071337       -2557682.0803864752       0.23863022153125002     
   5149.6456169754165       -35436.063683794564        191913.67442757526       -2305695.2969148667       0.24459347706953127     
   4944.6669079957946       -33393.177576025802        176838.58168145386       -2083393.4873253244       0.25055673260781253     
   4751.3815147333262       -31506.369293984153        163241.99738215530       -1886726.3245552485       0.25651998814609378     
   4568.9058456288240       -29760.740126463814        150950.63127712489       -1712268.7829947937       0.26248324368437503     
   4396.4397179683574       -28143.092724362730        139814.70623851611       -1557113.8127860804       0.26844649922265629     
   4233.2569385229863       -26641.705929440930        129704.34991161195       -1418785.2179811215       0.27440975476093754     
   4078.6971171023592       -25246.143343856918        120506.60176373328       -1295166.6116026286       0.28037301029921879     
   3932.1585302919921       -23947.090016005513        112122.92046241915       -1184443.2278000761       0.28633626583750005     
   3793.0918827750302       -22736.212647085533        104467.09985019721       -1085054.0652094956       0.29229952137578130     
   3660.9948383174460       -21606.039547411230        97463.520026117301       -995652.36894436332       0.29826277691406256     
   3535.4072127921827       -20549.857235388616        91045.674399048366       -915072.87328566913       0.30422603245234381     
   3415.9067383778056       -19561.621109016200        85154.924900374841       -842304.54794120637       0.31018928799062506     
   3302.1053219599821       -18635.878055892128        79739.446543291910       -776467.84278364130       0.31615254352890632     
   3193.6457323227401       -17767.699223386837        74753.329689556398       -716795.62386322988       0.32211579906718751     
   3090.1986603672281       -16952.621461871229        70155.814128034122       -662617.14943259594       0.32807905460546877     
   2991.4601046809616       -16186.596193257858        65910.633691205614       -613344.55850835587       0.33404231014375002     
   2897.1490415764938       -15465.944654563449        61985.453872086990       -568461.44357208989       0.34000556568203127     
   2807.0053444488080       -14787.318629660944        58351.387924029266       -527513.15705148911       0.34596882122031253     
   2720.7879221471835       -14147.665918155899        54982.579401115108       -490098.56594796071       0.35193207675859378     
   2638.2730501684159       -13544.199903472861        51855.841092755778       -455863.01804030011       0.35789533229687504     
   2559.2528719752377       -12974.372676818080        48950.341977261916       -424492.32676830451       0.36385858783515629     
   2483.5340507268952       -12435.851252993798        46247.335157638750       -395707.61345822306       0.36982184337343754     
   2410.9365542599235       -11926.496480751439        43729.920873394556       -369260.87379781937       0.37578509891171880     
   2341.2925583446295       -11444.344306613129        41382.839610848911       -344931.15811334940       0.38174835445000005     
   2274.4454551231070       -10987.589098672583        39192.291096267341       -322521.27230877586       0.38771160998828130     
   2210.2489552545935       -10554.568777228436        37145.775607647542       -301854.92244000902       0.39367486552656256     
   2148.5662736931513       -10143.751533393945        35231.954571515649       -282774.23783683975       0.39963812106484381     
   2089.2693902336728       -9753.7239460640831        33440.527859346512       -265137.61776745127       0.40560137660312506     
   2032.2383770126851       -9383.1803325877227        31762.125581884644       -248817.85597313015       0.41156463214140632     
   1977.3607860636819       -9030.9131898790547        30188.212488857236       -233700.50358169511       0.41752788767968757     
   1924.5310908221181       -8695.8046010604667        28711.003356314526       -219682.43748953816       0.42349114321796882     
   1873.6501761695110       -8376.8184985124353        27323.387968844669       -206670.60612508684       0.42945439875625008     
   1824.6248722132559       -8072.9936878203443        26018.864494915149       -194580.92844963860       0.43541765429453133     
   1777.3675275307025       -7783.4375488650758        24791.480220812322       -183337.32594909309       0.44138090983281258     
   1731.7956180729841       -7507.3203404825799        23635.778743733550       -172870.86977620228       0.44734416537109378     
   1687.8313883346341       -7243.8700439416971        22546.752850839453       -163119.02853439259       0.45330742090937504     
   1645.4015217567342       -6992.3676881631163        21519.802403866855       -154025.00324607574       0.45927067644765629     
   1604.4368376503589       -6752.1431062815609        20550.696645494048       -145537.13878899653       0.46523393198593754     
   1564.8720122091320       -6522.5710789728064        19635.540413635754       -137608.40210386200       0.47119718752421880     
   1526.6453214293235       -6303.0678250608371        18770.743816026272       -130195.91887790684       0.47716044306250005     
   1489.6984039772192       -6093.0878043742350        17952.994973559980       -123260.56152310209       0.48312369860078130     
   1453.9760422399863       -5892.1208017244235        17179.235489782139       -116766.58229062642       0.48908695413906256     
   1419.4259599710085       -5699.6892643074989        16446.638345378506       -110681.28615667256       0.49505020967734381     
   1385.9986350962586       -5515.3458678507177        15752.587951222104       -104974.73857036181       0.50101346521562506     
   1353.6471263870137       -5338.6712894787306        15094.662129664943       -99619.504303975060       0.50697672075390632     
   1322.3269128281643       -5169.2721676203537        14470.615815169554       -94590.413475759618       0.51293997629218757     
   1291.9957446221233       -5006.7792313489581        13878.366295343962       -89864.351911394973       0.51890323183046883     
   1262.6135048675778       -4850.8455833813223        13315.979829380771       -85420.072848829499       0.52486648736875008     
   1234.1420810412317       -4701.1451225842538        12781.659503922712       -81238.027856493674       0.53082974290703133     
   1206.5452454905490       -4557.3710932805043        12273.734197313917       -77300.214538958156       0.53679299844531259     
   1179.7885442172160       -4419.2347499257221        11790.648542947290       -73590.039490307929       0.54275625398359384     
   1153.8391932956299       -4286.4641268673395        11330.953789346262       -70092.194577539805       0.54871950952187509     
   1128.6659823288448       -4158.8029039125613        10893.299470067168       -66792.545309119421       0.55468276506015635     
   1104.2391843968765       -4036.0093593363667        10476.425803206153       -63678.029922133624       0.56064602059843760     
   1080.5304719996097       -3917.8554027713735        10079.156749815273       -60736.568051469883       0.56660927613671885     
   1057.5128385393534       -3804.1256811432900        9700.3936683298507       -57956.978015474946       0.57257253167500011     
   1035.1605249268184       -3694.6167514628396        9339.1095084505378       -55328.901850386712       0.57853578721328136     
   1013.4489509293785       -3589.1363148669984        8994.3434929538871       -52842.737201708071       0.58449904275156261     
   992.35465091226445       -3487.5025068217601        8665.1962432089003       -50489.575513620206       0.59046229828984387     
   971.85521365222928       -3389.5432388664540        8350.8253063557095       -48261.145763994580       0.59642555382812512     
   951.92922592943614       -3295.0955877007959        8050.4410485030057       -46149.763313429095       0.60238880936640637     
   932.55621962718351       -3204.0052277949171        7763.3028796451199       -44148.283230596680       0.60835206490468763     
   913.71662209077590       -3116.1259040436503        7488.7157816775880       -42250.057770627565       0.61431532044296888     
   895.39170951664357       -3031.3189412932184        7226.0271121128444       -40448.897565032530       0.62027857598125014     
   877.56356316084862       -2949.4527878481344        6974.6236591956276       -38739.036159679454       0.62624183151953139     
   860.21502817257465       -2870.4025903171696        6733.9289264178969       -37115.097559584501       0.63220508705781264     
   843.32967487323720       -2794.0497973832198        6503.4006275149732       -35572.066614857576       0.63816834259609378     
   826.89176231561646       -2720.2817902898651        6282.5283722477743       -34105.261786205054       0.64413159813437504     
   810.88620396997385       -2648.9915380230609        6070.8315287508431       -32710.310284896517       0.65009485367265629     
   795.29853539566409       -2580.0772753354640        5867.8572459991919       -31383.125203603620       0.65605810921093755     
   780.11488376729824       -2513.4422019161148        5673.1786239400180       -30119.884540537652       0.66202136474921880     
   765.32193913421190       -2448.9942011463340        5486.3930189648463       -28917.011943451776       0.66798462028750005     
   750.90692730088915       -2386.6455770111711        5307.1204733711165       -27771.158989887794       0.67394787582578131     
   736.85758422415927       -2326.3128078515310        5135.0022588321808       -26679.188866153265       0.67991113136406256     
   723.16213183049865       -2267.9163157464750        4969.6995252725646       -25638.161401067362       0.68587438690234381     
   709.80925516369211       -2211.3802504131058        4810.8920454519648       -24645.319183200081       0.69183764244062507     
   696.78808077945519       -2156.6322865981574        4658.2770493659200       -23698.074857033625       0.69780089797890632     
   684.08815630950687       -2103.6034340158558        4511.5681397864719       -22793.999321945586       0.70376415351718757     
   671.69943112297017       -2052.2278589606462        4370.4942839299138       -21930.810896203482       0.70972740905546883     
   659.61223801798258       -2002.4427167898139        4234.7988743444976       -21106.365252700303       0.71569066459375008     
   647.81727588099454       -1954.1879945327630        4104.2388546094298       -20318.646158866264       0.72165392013203133     
   636.30559325550212       -1907.4063629397820        3978.5839042487996       -19565.756886459214       0.72761717567031259     
   625.06857276588744       -1862.0430373355271        3857.6156786691618       -18845.912258262608       0.73358043120859384     
   614.09791634568387       -1818.0456466889298        3741.1271000270126       -18157.431282100071       0.73954368674687510     
   603.38563122295568       -1775.3641103547700        3628.9216954710860       -17498.730363320730       0.74550694228515635     
   592.92401661860617       -1733.9505219836076        3520.8129781765688       -16868.316905701548       0.75147019782343760     
   582.70565111630685       -1693.7590401311534        3416.6238701945399       -16264.783525400004       0.75743345336171886     
   572.72338066545410       -1654.7457851337708        3316.1861613380574       -15686.802521975034       0.76339670890000011     
   562.97030718101382       -1616.8687418477377        3219.3400041000900       -15133.120862740449       0.76935996443828136     
   553.43977770645938       -1580.0876678773027        3125.9334402090140       -14602.555456889777       0.77532321997656262     
   544.12537410813536       -1544.3640069451178        3035.8219573110878       -14093.988755848606       0.78128647551484387     
   535.02090327138399       -1509.6608070805439        2948.8680741510316       -13606.364732929977       0.78724973105312512     
   526.12038777063697       -1475.9426433264096        2864.9409505989320       -13138.685009215818       0.79321298659140638     
   517.41805698738062       -1443.1755446834907        2783.9160232779659       -12690.005398414149       0.79917624212968763     
   508.90833865154519       -1411.3269250320827        2705.6746624442162       -12259.432560414089       0.80513949766796888     
   500.58585078333459       -1380.3655177887970        2630.1038504294888       -11846.120924373905       0.81110275320625014     
   492.44539401393217       -1350.2613140701617        2557.0958800382359       -11449.269881074040       0.81706600874453139     
   484.48194426482297       -1320.9855041537735        2486.5480699477557       -11068.121018963711       0.82302926428281264     
   476.69064576666369       -1292.5104220388700        2418.3624986454220       -10701.955704796981       0.82899251982109390     
   469.06680439980391       -1264.8094929220006        2352.4457530161958       -10350.092701663023       0.83495577535937515     
   461.60588133958805       -1237.8571834170605        2288.7086922941417       -10011.885981492987       0.84091903089765641     
   454.30348699057788       -1211.6289543571961        2227.0662261798734       -9686.7227256100432       0.84688228643593766     
   447.15537519476311       -1186.1012160296891        2167.4371051226085       -9374.0213657563054       0.85284554197421891     
   440.15743769967554       -1161.2512857030599        2109.7437234469862       -9073.2298201324556       0.85880879751250017     
   433.30569887315312       -1137.0573473139996        2053.9119335303349       -8783.8238185669015       0.86477205305078142     
   426.59631065224835       -1113.4984131918450        1999.8708704573289       -8505.3053098449218       0.87073530858906267     
   420.02554771448581       -1090.5542877044045        1947.5527871552217       -8237.2010338939290       0.87669856412734393     
   413.58980286034904       -1068.2055327177241        1896.8928979547902       -7979.0610790914643       0.88266181966562518     
   407.28558259648253       -1046.4334347677168        1847.8292320260282       -7730.4576528139096       0.88862507520390643     
   401.10950290970652       -1025.2199738486347        1800.3024939143884       -7490.9838132507057       0.89458833074218758     
   395.05828522246367       -1004.5477937295643        1754.2559325930454       -7260.2523611156012       0.90055158628046883     
   389.12875252085445       -984.40017371443844        1709.6352172296729       -7037.8947490497712       0.90651484181875008     
   383.31782564688837       -964.76100176737020        1666.3883200249911       -6823.5600863198142       0.91247809735703134     
   377.62251974704037       -945.61474892913566        1624.4654051887705       -6616.9141774251684       0.91844135289531259     
   372.03994086962416       -926.94644495522084        1583.8187241427977       -6417.6386435356826       0.92440460843359384     
   366.56728270390170       -908.74165511000763        1544.4025162282883       -6225.4300884269187       0.93036786397187510     
   361.20182345422091       -890.98645805619299        1506.1729144373924       -6039.9992728593188       0.93633111951015635     
   355.94092284282732       -873.66742478042568        1469.0878569504603       -5861.0704369257728       0.94229437504843760     
   350.78201923534533       -856.77159850170062        1433.1070021588462       -5688.3805292487814       0.94825763058671886     
   345.72262688321263       -840.28647551100539        1398.1916492457017       -5521.6785974149489       0.95422088612500011     
   340.76033327767766       -824.19998689313127        1364.3046622147433       -5360.7251470465881       0.96018414166328137     
   335.89279661022903       -808.50048108618125        1331.4103980535438       -5205.2915532788193       0.96614739720156262     
   331.11774333459721       -793.17670723505410        1299.4746386692905       -5055.1595163323182       0.97211065273984387     
   326.43296582571878       -778.21779929861850        1268.4645261606208       -4910.1205320973568       0.97807390827812513     
   321.83632013128414       -763.61326087238865        1238.3485014886701       -4769.9754033287372       0.98403716381640638     
   317.32572381171423       -749.35295069049425        1209.1281794711679       -4639.8887801483497       0.99000041935468763     
   312.89915386461917       -735.42725919925329        1182.6896671329612       -4846.2073118838916       0.99596367489296889     
   308.55464245886833       -721.83889723709353        1155.9667623208550       -5211.1535675279611        1.0019269304312501     
   304.29013426122731       -708.60817921785144        1123.9446559360235       -5052.4037023982128        1.0078901859695315     
   300.10341916048384       -695.74243757107809        1092.6278475859965       -4853.1779636316087        1.0138534415078126     
   295.99235437310125       -683.22894253516120        1062.5554693077549       -4663.4094888301888        1.0198166970460938     
   291.95488160951015       -671.05386131380544        1033.6681908681301       -4482.6062394702258        1.0257799525843752     
   287.98902306317211       -659.20401622211398        1005.9097791999012       -4310.3035135216405        1.0317432081226563     
   284.09287760832262       -647.66685066449554        979.22692573314373       -4146.0623265074073        1.0377064636609377     
   280.26461719479965       -636.43039699919609        953.56908394100537       -3989.4678865175169        1.0436697191992188     
   276.50248342905064       -625.48324617765434        928.88831674105347       -3840.1281969529396        1.0496329747375002     
   272.80478433105759       -614.81451905476683        905.13915255490917       -3697.6727139535460        1.0555962302757813     
   269.16989125751252       -604.41383927263087        882.27844993106191       -3561.7510972445039        1.0615594858140627     
   265.59623598214489       -594.27130762560489        860.26527016658963       -3432.0320531948641        1.0675227413523438     
   262.08230792463246       -584.37747782112228        839.06075712254176       -3308.2022272659706        1.0734859968906252     
   258.62665152001762       -574.72333355573460        818.62802407512970       -3189.9651687687028        1.0794492524289063     
   255.22786372102107       -565.30026683018275        798.93204721229392       -3077.0403747650594        1.0854125079671877     
   251.88459162608370       -556.10005743268664        779.93956505911649       -2969.1623721010892        1.0913757635054688     
   248.59553022637309       -547.11485352380680        761.61898377892965       -2866.0798667895779        1.0973390190437502     
   245.35942026538015       -538.33715325999049        743.94028781901761       -2767.5549390297269        1.1033022745820313     
   242.17504620509268       -529.75978739692493        726.87495564834921       -2673.3622871475518        1.1092655301203127     
   239.04123429307333       -521.37590281718917        710.39588034037104       -2583.2885279626362        1.1152287856585938     
   235.95685072509070       -513.17894693043741        694.47729441461206       -2497.1315116970745        1.1211920411968752     
   232.92079989824879       -505.16265289687442        679.09469920604590       -2414.6997110696607        1.1271552967351564     
   229.93202274985043       -497.32102562793472        664.22479798294273       -2335.8116280819545        1.1331185522734377     
   226.98949517748980       -489.64832852134884        649.84543271050541       -2260.2952189653238        1.1390818078117189     
   224.09222653612025       -482.13907088905029        635.93552477000037       -2187.9874073863207        1.1450450633500002     
   221.23925820808799       -474.78799604016535        622.47501829983253       -2118.7335505407355        1.1510083188882814     
   218.42966224232831       -467.59006998278818        609.44482733945790       -2052.3870090533919        1.1569715744265627     
   215.66254005914763       -460.54047071026088        596.82678539942401       -1988.8086936238449        1.1629348299648439     
   212.93702121719707       -453.63457804054292        584.60359796266300       -1927.8666498704467        1.1688980855031252     
   210.25226223943534       -446.86796397778465        572.75879769724702       -1869.4356827130753        1.1748613410414064     
   207.60744549505509       -440.23638356798563        561.27670193461927       -1813.3969850447986        1.1808245965796877     
   205.00177813450594       -433.73576622217479        550.14237248243955       -1759.6377865749596        1.1867878521179689     
   202.43449107490500       -427.36220748142205        539.34157774486766       -1708.0510384580991        1.1927511076562503     
   199.90483803327456       -421.11196119997817        528.86075675905215       -1658.5351038871841        1.1987143631945314     
   197.41209460518050       -414.98143212432581        518.68698515701533       -1610.9934621567879        1.2046776187328128     
   194.95555738647602       -408.96716884661612        508.80794310488557       -1565.3344483780784        1.2106408742710939     
   192.53454313598093       -403.06585711271038        499.21188471754868       -1521.4709803269880        1.2166041298093753     
   190.14838797703712       -397.27431346585831        489.88760936152914       -1479.3203287849101        1.2225673853476564     
   187.79644663599660       -391.58947920813250        480.82443431260305       -1438.8038853998530        1.2285306408859378     
   185.47809171579598       -386.00841466319696        472.01216880770517       -1399.8469322229600        1.2344938964242189     
   183.19271300286965       -380.52829372396019        463.44108977046733       -1362.3784614390240        1.2404571519625003     
   180.93971680575174       -375.14639867050607        455.10191836718002       -1326.3309540840189        1.2464204075007814     
   178.71852532379333       -369.86011524402420        446.98579829552989       -1291.6402280558086        1.2523836630390628     
   176.52857604451521       -364.66692796346490        439.08427466158690       -1258.2452327811720        1.2583469185773439     
   174.36932116818105       -359.56441567221310        431.38927448646427       -1226.0879118357118        1.2643101741156253     
   172.24022705826283       -354.55024730259390        423.89308784878352       -1195.1130348040258        1.2702734296539064     
   170.14077371652868       -349.62217784734548        416.58835021242845       -1165.2680597655867        1.2762366851921876     
   168.07045428155456       -344.77804452718976        409.46802548801259       -1136.5029813054516        1.2821999407304689     
   166.02877454951960       -340.01576314420652        402.52539027763748       -1108.7702249661420        1.2881631962687501     
   164.01525251620933       -335.33332461185239        395.75401844214952       -1082.0244902322529        1.2941264518070315     
   162.02941793919581       -330.72879165228835        389.14776704630549       -1056.2226675662805        1.3000897073453126     
   160.07081191923018       -326.20029565248115        382.70076247537781       -1031.3237012295754        1.3060529628835940     
   158.13898649991853       -321.74603367125104        376.40738766671547       -1007.2885018952010        1.3120162184218751     
   156.23350428480995       -317.36426558928025        370.26226973973115       -984.07983868728695        1.3179794739601565     
   154.35393807106286       -313.05331139513413        364.26026835920237       -961.66224623166988        1.3239427294984376     
   152.49987049890132       -308.81154860015272        358.39646470440420       -940.00194035142783        1.3299059850367190     
   150.67089371611272       -304.63740977590777        352.66615092298827       -919.06673074675382        1.3358692405750001     
   148.86660905687364       -300.52938020812269        347.06482013314843       -898.82593829884240        1.3418324961132815     
   147.08662673422808       -296.48599566100995        341.58815699085665       -879.25032443641896        1.3477957516515626     
   145.33056554557695       -292.50584024657297        336.23202868829526       -860.31202217763519        1.3537590071898440     
   143.59805259056810       -288.58754439390913        330.99247629197083       -841.98445517633718        1.3597222627281251     
   141.88872300080502       -284.72978291318196        325.86570676858395       -824.24229114686409        1.3656855182664065     
   140.20221968082680       -280.93127314972884        320.84808510640954       -807.06136473015295        1.3716487738046876     
   138.53819305983197       -277.19077322390405        315.93612708766710       -790.41863239286010        1.3776120293429690     
   136.89630085365098       -273.50708035231077        311.12649222993309       -774.29211057281270        1.3835752848812501     
   135.27620783649186       -269.87902924661910        306.41597714675999       -758.66082226831043        1.3895385404195315     
   133.67758562200925       -266.30549058587019        301.80150930592350       -743.50475689633208        1.3955017959578127     
   132.10011245327007       -262.78536955894089        297.28014091315174       -728.80481105156048        1.4014650514960940     
   130.54347300120597       -259.31760447363382        292.84904330457817       -714.54275533411658        1.4074283070343752     
   129.00735817116762       -255.90116542910741        288.50550144089920       -700.70118506026279        1.4133915625726565     
   127.49146491721046       -252.53505304871308        284.24690876339264       -687.26348236560284        1.4193548181109377     
   125.99549606376185       -249.21829727013909        280.07076229650545       -674.21378175953669        1.4253180736492190     
   124.51916013433610       -245.94995619028904        275.97465788971084       -661.53692458878652        1.4312813291875002     
   123.06217118697830       -242.72911496205029        271.95628588256909       -649.21843893299308        1.4372445847257815     
   121.62424865613700       -239.55488474061852        268.01342672722791       -637.24449225884553        1.4432078402640627     
   120.20511720067466       -236.42640167697948        264.14394706289994       -625.60187252194180        1.4491710958023440     
