   5.4604375000000003        29.816377691406252        1.0000000000000000E-004   167.69363539437106             5001
  0.59960586758911949       -3.7097610614495542       -167.98170382920253        28169.462594859513        1.0000000000000000E-004
  0.57748361439373030       -2.7080432357601416        301.79667190903774       -22439.918467489289        6.0632555382812512E-003
  0.56730835994201601       -1.5025804338883222        50.556566779031940       -2748.4703488639339        1.2026511076562501E-002
  0.55956307220553514       -1.1928272321826510        24.169161428929506       -1071.9407659443141        1.7989766614843753E-002
  0.55308209274496423       -1.0189294413595340        14.673246303417518       -551.47700309512788        2.3953022153125003E-002
  0.54741079893692501      -0.90276106274339707        10.053191919395655       -328.20029081392795        2.9916277691406253E-002
  0.54231530293066577      -0.81787437518528294        7.4156185625061433       -214.09631679171883        3.5879533229687510E-002
  0.53765641114204110      -0.75227198092244107        5.7497476874599265       -148.83669044933552        4.1842788767968757E-002
  0.53334332281760666      -0.69957563560036851        4.6212648260461799       -108.43398738795757        4.7806044306250010E-002
  0.52931291457516005      -0.65602794276497300        3.8163999351003066       -81.897255211907691        5.3769299844531264E-002
  0.52551919829168570      -0.61924850821124922        3.2192076902104496       -63.649171848909774        5.9732555382812511E-002
  0.52192744038283378      -0.58764476524060982        2.7620230507246903       -50.631389455987652        6.5695810921093764E-002
  0.51851064648995959      -0.56010488664095059        2.4030254363065828       -41.061163852296119        7.1659066459375018E-002
  0.51524734324827370      -0.53582563343741252        2.1151446331826653       -33.846549268491351        7.7622321997656271E-002
  0.51212011613766217      -0.51421012972011471        1.8801781612282835       -28.290716659162882        8.3585577535937511E-002
  0.50911461044048612      -0.49480425306651149        1.6854892643579014       -23.933344431211577        8.9548833074218764E-002
  0.50621882773273419      -0.47725548578260096        1.5220635059161649       -20.461229312246019        9.5512088612500018E-002
  0.50342261760294971      -0.46128540803644613        1.3833181843582518       -17.655751258484603       0.10147534415078127     
  0.50071730220433086      -0.44667078599948634        1.2643474286950387       -15.360863994189533       0.10743859968906252     
  0.49809539352614995      -0.43323024855612352        1.1614290437582329       -13.462969869408843       0.11340185522734376     
  0.49555037684622433      -0.42081469865338733        1.0716938151191442       -11.877913025383831       0.11936511076562502     
